title,tag,info,comments,content
不能承受的生命之轻,豆瓣图书标签: 米兰·昆德拉,米兰·昆德拉 / 许钧 / 上海译文出版社 / 2011-7-30 / 37.00元,(7639人评价),《不能承受的生命之轻》讲述了：最沉重的负担压迫着我们，让我们屈服于它，把我们压到地上。但在历代的爱情诗中，女人总渴望承受一个男性身体的重量。于是，最沉重的负...
生命中不能承受之轻,豆瓣图书标签: 米兰·昆德拉,[捷] 米兰·昆德拉 / 韩少功、韩刚 / 作家出版社 / 1987-9 / 2.20元,(9419人评价),最沉重的负担压迫着我们，让我们屈服于它，把我们压到地上。但在历代的爱情诗中，女人总渴望承受一个男性身体的重量。于是，最沉重的负担同时也成了最强盛的生命力的影...
不朽,豆瓣图书标签: 米兰·昆德拉,米兰·昆德拉 / 王振孙、郑克鲁 / 上海译文出版社 / 2003-06 / 24.00,(11679人评价),歌德谈到不朽当然和灵魂的不朽毫无关系。这是另外一种世俗的不朽，是指死后有留在人记忆中的那些人的不朽。任何人都能得到这种伟大程度不等，、时间长短不一的不朽，每...
庆祝无意义,豆瓣图书标签: 米兰·昆德拉,(法)米兰·昆德拉 / 马振骋 / 上海译文出版社 / 2014-7-1 / 30.00元,(7097人评价),六月的一个早晨，阿兰走在巴黎一条街道上，看到很多穿着低腰裤、露脐装的女人。看着她们裸露的肚脐，阿兰既觉得迷人，又感到困惑，情色不再以女人的大腿或乳房而是以女...
笑忘录,豆瓣图书标签: 米兰·昆德拉,米兰·昆德拉 / 王东亮 / 上海译文出版社 / 2011-1-1 / 29.00元,(1797人评价),以1968年苏联军队入侵捷克斯洛伐克为时代背景，描写了捷克不同阶层知识分子的多舛命运。书中不同的章节一个接着一个，如同旅行的几个不同阶段，朝向某个主旋律的内...
玩笑,豆瓣图书标签: 米兰·昆德拉,米兰 · 昆德拉 / 蔡若明 / 上海译文出版社 / 2003-6 / 24.00,(9836人评价),“我也同样清楚，一旦越过那条界线，我就不再晚了，我会变成另外一个人，一个不知什么样的人。这种可怕的变化使我担战心惊，所以我一直在强烈的失落感中拼命寻求爱情。...
笑忘录,豆瓣图书标签: 米兰·昆德拉,[捷克] 米兰·昆德拉 / 王东亮 / 上海译文出版社 / 2004-1 / 21.00元,(9428人评价),《笑忘录》1979年在法国出版，获法国文学奖项“梅第奇大奖”。这是一部关于笑与忘、关于布拉格、关于布拉格、也关于天使们的小说。作品以1968年苏联军队入侵捷...
小说的艺术,豆瓣图书标签: 米兰·昆德拉,[捷克] 米兰·昆德拉 / 董强 / 上海译文出版社 / 2004-08 / 17.00元,(4364人评价),我并不擅长理论。以下思考是作为实践者而进行的。每位小说家的作品都隐含着作者对小说历史的理解，以及作者关于“小说究竟是什么”的想法。在此，我陈述了我小说中固有...
好笑的爱,豆瓣图书标签: 米兰·昆德拉,米兰・昆德拉 / 余中先、郭昌京 / 上海译文出版社 / 2004-01 / 20.00,(7351人评价),谁都笑不出来 “再给我倒一杯斯利沃维什。”克拉拉冲我说，我也不反对。我们为开酒瓶找了一个再普通不过的借口，不过，理由十足：我有一篇很长的论文发在一本艺术史杂...
无知,豆瓣图书标签: 米兰·昆德拉,[捷克] 米兰·昆德拉 / 许钧 / 上海译文出版社 / 2004-8 / 15.00元,(6409人评价),《无知》是被法国读书界称为“遗忘三部曲”的最后一本（前两本分别是《缓慢》和《身份》）。米兰·昆德拉早期作品的主题往往离不开政治和性这两个主题，但在后期，他的...
玩笑,豆瓣图书标签: 米兰·昆德拉,米兰·昆德拉 / 蔡若明 / 上海译文出版社 / 2011-1 / 32.00元,(1242人评价),《玩笑》的背景是捷克六十年代政治风云到来的前夕，但《玩笑》中的故事情节本身却追溯到五十年代；小说主要是围绕主人公卢德维克的复仇而展开：青年知识分子路德维克，...
生活在别处,豆瓣图书标签: 米兰·昆德拉,(法) 米兰·昆德拉 / 袁筱一 / 上海译文出版社 / 2014-6 / 45.00,(792人评价),《生活在别处》是一个年轻艺术家的肖像画。昆德拉以其独到的笔触塑造出雅罗米尔这样一个形象，描绘了这个年轻诗人充满激情而又短暂的一生，具有“发展小说”的许多特点...
不能承受的生命之轻,豆瓣图书标签: 米兰·昆德拉,(法)米兰·昆德拉 / 许钧 / 上海世纪出版股份有限公司 / 2017-1-1 / CNY 39.00,(446人评价),"《不能承受的生命之轻》为昆德拉有影响的作品，“是二十世纪伟大的小说之一，昆德拉借此坚实地奠定了他作为世界上伟大的在世作家的地位”（《华盛顿时报》）。
小说依..."
慢,豆瓣图书标签: 米兰·昆德拉,米兰・昆德拉 / 马振骋 / 上海译文出版社 / 2003-03 / 13.00,(9137人评价),速度是出神的形式，这是技术革命送给人的礼物。跑步的人跟摩托车手相反，身上总有自己存在，总是不得不想到脚上水泡和喘气；当他跑步时，他感到自己的体重、年纪，就比...
笑忘录,豆瓣图书标签: 米兰·昆德拉,[法]米兰·昆德拉 / 王东亮 / 上海译文出版社 / 2019-3 / 55.00,(58人评价),"☆ 米兰·昆德拉长篇小说代表作
☆ 王东亮译，鲁迅文学奖文学翻译奖获奖译本
-
《笑忘录》是米兰•昆德拉的长篇小说作品，小说以1968年捷克斯洛伐克遭入侵为..."
小说的艺术,豆瓣图书标签: 米兰·昆德拉,米兰·昆德拉 / 董强 / 上海译文出版社 / 2014-6 / 33.00,(332人评价),“人一思索，上帝就发笑。”昆德拉说，在这个格言的启发下，他喜欢想象：弗朗索瓦?拉伯雷有一天听到了上帝的笑声，欧洲第一部伟大的小说因此诞生了。小说艺术来到世界...
﻿情人,豆瓣图书标签: 杜拉斯,[法] 玛格丽特·杜拉斯 / 王道乾 / 上海译文出版社 / 2005-7 / 20.00元,(119584人评价),杜拉斯代表作之一，自传性质的小说，获一九八四年法国龚古尔文学奖。全书以法国殖民者在越南的生活为背景，描写贫穷的法国女孩与富有的中国少爷之间深沉而无望的爱情。...
情人,豆瓣图书标签: 杜拉斯,[法]杜拉斯 / 王道乾、南山 / 上海译文出版社 / 2009-8-1 / 25.00元,(9920人评价),一个与昆德拉、村上春树和张爱玲并列的小资读者、时尚标志的女作家，一个富有传奇人生经历、惊世骇俗叛逆性格、五色斑斓爱情的艺术家，一个堪称当代法国文化骄傲的作家...
情人,豆瓣图书标签: 杜拉斯,[法] 玛格丽特·杜拉斯 / 王道乾 / 上海译文出版社 / 2014-5-1 / 25.00,(3196人评价),作为一部自传性质的小说，《情人》是杜拉斯最负盛名的代表作，曾荣获获一九八四年法国龚古尔文学奖，同名电影的拍摄也加深了中国读者对它的了解。全书以法国殖民者在越...
广岛之恋,豆瓣图书标签: 杜拉斯,[法] 玛格丽特・杜拉斯 / 谭立德 / 上海译文出版社 / 2005-7 / 23.00元,(13505人评价),如果一定要为西方电影从古典时期转为现代时期寻找一部电影作为划时代的里程碑的话，那么这部电影无疑应当是《广岛之恋》。《广岛之恋》以其现代意义的题材，暧昧多义的...
中国北方的情人,豆瓣图书标签: 杜拉斯,[法] 玛格丽特·杜拉斯 / 施康强 / 上海译文出版社 / 2006-5 / 28.00元,(4154人评价),《中国北方的情人》是杜拉斯的代表作之一，是她得知初恋情人死去的消息以后，改写《情人》而成的。相对于《情人》，这部作品是更深情的描写，更缠绵的叙说，是杜拉斯的...
情人 乌发碧眼,豆瓣图书标签: 杜拉斯,[法] 玛格丽特·杜拉斯 / 王道乾、南山 / 上海译文出版社 / 2006-8 / 12.00元,(2145人评价),"杜拉斯（1914-1996），法国当代著名的小说家、剧作家和电影艺术家。
《情人》是一部带有自传色彩的作品，以法国殖民者在越南的生活为背景，描写了一名贫穷..."
写作,豆瓣图书标签: 杜拉斯,[法] 玛格丽特·杜拉斯 / 桂裕芳 / 上海译文出版社 / 2005-7 / 18.00元,(3666人评价),杜拉斯晚年的一部随笔集，一九九三年出版。题名为“写作”，但并不局限于写作本身。作家的点滴回忆与感受：孤独、酒精、情人、独居的乡村别墅、电影、乃至对小哥的爱都...
堤坝,豆瓣图书标签: 杜拉斯,[法] 玛格丽特·杜拉斯 / 桂裕芳、王文融、谭立德 / 上海译文出版社 / 2019-6 / 70.00元,(18人评价),"长篇小说叙事
童年生活全景
杜拉斯写作起点
-
《堤坝：杜拉斯全集1》为《杜拉斯全集》的第一卷，收入法国作家杜拉斯写于1943至1950年间的三部长篇小说《..."
物质生活,豆瓣图书标签: 杜拉斯,[法] 玛格丽特·杜拉斯 / 王道乾 / 上海译文出版社 / 2007-7 / 25.00元,(3187人评价),《物质生活》收有杜拉斯的48篇随笔、小说，长短不一，短文不过三、五百字，长的有一万字，大多与写作的事相关，涉及作者自己的作品，以及与此相关的其它方面，有关与...
痛苦,豆瓣图书标签: 杜拉斯,(法)玛格丽特·杜拉斯 / 王东亮、朱江月 / 上海译文出版社 / 2012-9 / 29.00元,(274人评价),《痛苦》记述作者玛格丽特·杜拉斯在二战期间的个人经历以及对战争问题的思考，也记录了她如何等待被关在纳粹集中营的丈夫的归来。《痛苦》背景是战争，是战争中人的群...
琴声如诉,豆瓣图书标签: 杜拉斯,[法] 玛格丽特·杜拉斯 / 王道乾 / 上海译文出版社 / 2006-5 / 18.00元,(4181人评价),安娜·戴巴莱斯特是外省某滨海城市一家企业的经理的年轻妻子。一天，楼下咖啡馆中发生了一桩情杀案，不知什么力量促使她第二天又到这家咖啡馆来，在那儿，她遇到一个蓝...
情人杜拉斯,豆瓣图书标签: 杜拉斯,扬·安德烈亚 / 胡小跃 / 作家出版社 / 2007-1 / 22.00元,(1121人评价),初次相遇是《塔吉尼亚的小马群》。第一次读，第一次喜欢。后来，我抛开了一切，抛开了所有别的书，只读她的作品。我是一个真正的读者：我立即爱是了她写的每一个字，第...
杜拉斯谈杜拉斯,豆瓣图书标签: 杜拉斯,[法] 玛格丽特·杜拉斯 / 缪咏华 / 广西师范大学出版社 / 2017-12 / 42.00,(389人评价),"▼内容简介
本书是意大利女记者莉奥波狄娜对法国著名女作家玛格丽特•杜拉斯的采访录。访谈全面贯穿了杜拉斯的童年生涯、少年成长、巴黎岁月直至后来的创作生涯，并从..."
爱，谎言与写作,豆瓣图书标签: 杜拉斯,[法] 蕾蒂西娅·塞纳克 / 黄荭 / 重庆大学出版社/楚尘文化 / 2014-6 / 78.00元,(348人评价),1943年，她很年轻、很漂亮，有点欧亚混血儿的模样，她很有魅力，也常常施展她的魅力……是的，她就是这样，已经有一点我们在她身上都见识过的爱操控的个性，她统治...
八〇年夏,豆瓣图书标签: 杜拉斯,[法] 玛格丽特·杜拉斯 / 桂裕芳 / 上海译文出版社 / 2012-1 / 21.00元,(223人评价),由法国《解放报》专栏汇成的十篇夏季随感，有雾、风、海、孩子，又有波兰格但斯克工人罢工、莫斯科奥运会，主题多样。
情人 乌发碧眼,豆瓣图书标签: 杜拉斯,[法] 玛格丽特·杜拉斯 / 王道乾、南山 / 上海译文出版社 / 1997-12 / 20.00元,(3160人评价),《情人》是一本野蛮的书，它带来所有它遇见的东西，毫无区分，几乎无选择地迸出。 《情人》获1984年龚古尔文学奖。在此之前的一年，就销售了420万册，翻成42...
夏夜十点半钟,豆瓣图书标签: 杜拉斯,[法] 玛格丽特·杜拉斯 / 桂裕芳 / 上海译文出版社 / 2005-7 / 18.00元,(2026人评价),闷热的夏日，乏味的假期旅行，突如其来的谋杀扰乱一家人的行程，妻子也在偶然的情况下卷入案情。小说围绕一场旅行与一桩凶杀命案展开，展现相似的两段爱情三角关系，迷...
平静的生活,豆瓣图书标签: 杜拉斯,[法]玛格丽特·杜拉斯 / 王文融 / 上海译文出版社 / 2009-3 / 25.00元,(1608人评价),"这是杜拉斯的第二本小说。绝望的爱、时时笼罩的死亡，正是杜拉斯笔下永恒的主题。
偏僻的乡村中，弗朗索瓦丝在孤寂中渴望生活，渴求爱情。舅舅与弟妹私通，她向弟弟告..."
写作,豆瓣图书标签: 杜拉斯,（法）玛格丽特・杜拉斯 / 曹德明 / 春风文艺出版社 / 2000-01-01 / 11.00,(447人评价),"“身处一个洞穴之中，身处一个洞穴之底，身处几乎完全的孤独之中，这时，你会发现写作会拯救你。”
“一本打开的书也是漫漫长夜。我不知为什么刚才说的话会让我流出了..."
﻿越南,豆瓣图书标签: 港台,Christopher Goscha 克里斯多福．戈沙 / 譚天 / 聯經 / 2018-4-2 / NT$580,(73人评价),許多世紀以來，越南人本身既是殖民者，又是其他殖民者的犧牲品。越南的國家版圖時而擴張，時而縮水，有時分裂，有時消失，而且這一切遠非他們所能掌控。儘管一再面對龐...
從變亂到軍省,豆瓣图书标签: 港台,朱浤源 / 中央研究院近代史研究所 / 1995-1 / NT$500,(少于10人评价),作者以新創的四民分析法，細部探討中國的一個區域──廣西，從十九世紀中葉到二十世紀三十年代，在政治、經濟、社會與文化四個面向上的變化。 本書不祇提供有關廣西現...
香港模式,豆瓣图书标签: 港台,吕大乐 / 中華書局(香港)有限公司 / 2015-6 / HK$ 98.00,(41人评价),靈活的中小企、「積極不干預」政策、神話般的公務員團隊、「諮詢式政治」、「新市鎮─公屋─工業」三環緊扣的都市規劃方式等等，自九七回歸以來，香港社會過往成功的發...
